room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
3741866,14547825,Entire home/apt,,West End,52,4.5,3,0.0,91.0,1.0,49.283498,-123.134191,2016-06-19 23:33:29.980858
1989974,1430872,Entire home/apt,,West End,33,4.5,3,0.0,102.0,1.0,49.278752,-123.138116,2016-06-19 23:33:21.960324
7163249,30899,Entire home/apt,,Downtown,3,5.0,6,2.0,143.0,4.0,49.275806,-123.116329,2016-06-19 23:33:05.905229
13137967,73207634,Entire home/apt,,Kerrisdale,1,,3,2.0,82.0,2.0,49.219799,-123.158339,2016-06-19 23:33:02.487707
6515896,3619838,Entire home/apt,,Downtown,17,4.5,4,1.0,121.0,3.0,49.272817,-123.121476,2016-06-19 23:32:58.356929
8276560,43643783,Private room,,Kensington-Cedar Cottage,0,,1,1.0,63.0,1.0,49.249232,-123.078258,2016-06-19 23:32:53.921205
8739108,9214271,Private room,,Dunbar Southlands,5,4.0,2,1.0,56.0,1.0,49.236946,-123.179195,2016-06-19 23:32:42.806388
12874057,65298367,Entire home/apt,,Mount Pleasant,4,4.5,3,2.0,55.0,3.0,49.257306,-123.093906,2016-06-19 23:32:29.548396
12165890,45319403,Private room,,Kensington-Cedar Cottage,0,,1,1.0,44.0,2.0,49.251746,-123.075314,2016-06-19 23:31:58.899197
9238536,20083932,Entire home/apt,,Downtown,18,4.5,2,1.0,115.0,1.0,49.280243,-123.113682,2016-06-19 23:31:39.982590
12706999,25714477,Entire home/apt,,Downtown,5,4.0,3,1.0,93.0,1.0,49.281044,-123.12001,2016-06-19 23:31:29.613794
12628393,66387581,Private room,,Grandview-Woodland,0,,1,1.0,32.0,1.0,49.277012,-123.069291,2016-06-19 23:31:20.553575
9373113,9572635,Entire home/apt,,Downtown,1,,2,1.0,60.0,6.0,49.280354,-123.118664,2016-06-19 23:31:18.197516
12846981,23075167,Entire home/apt,,Marpole,9,5.0,6,2.0,119.0,1.0,49.212353,-123.11695,2016-06-19 23:30:37.017938
12792265,66465497,Entire home/apt,,Downtown,10,4.5,4,1.0,128.0,1.0,49.288825,-123.120129,2016-06-19 23:30:29.392769
417047,2074212,Entire home/apt,,Downtown Eastside,93,5.0,7,2.0,80.0,1.0,49.277819,-123.092094,2016-06-19 23:30:10.897902
3621849,14989962,Entire home/apt,,Hastings-Sunrise,11,4.5,10,5.0,719.0,1.0,49.289755,-123.0512,2016-06-19 23:29:59.804118
7841562,40789407,Private room,,Arbutus Ridge,19,4.5,2,1.0,64.0,1.0,49.242191,-123.168684,2016-06-19 23:29:39.609402
115589,584785,Entire home/apt,,West Point Grey,48,4.5,4,2.0,137.0,2.0,49.259412,-123.187945,2016-06-19 23:29:20.896851
3940651,19862200,Private room,,Riley Park,9,4.5,3,1.0,79.0,1.0,49.237666,-123.106967,2016-06-19 23:29:02.222478
12716485,7179842,Entire home/apt,,Fairview,3,5.0,3,1.0,147.0,1.0,49.267346,-123.137334,2016-06-19 23:28:39.419622
10248579,23464606,Entire home/apt,,Kensington-Cedar Cottage,32,4.5,2,0.0,46.0,1.0,49.244804,-123.0658,2016-06-19 23:28:26.808069
1281095,6971193,Entire home/apt,,Mount Pleasant,14,5.0,5,2.0,96.0,,49.2622,-123.093485,2016-06-19 23:28:09.320232
6359730,2886661,Entire home/apt,,Grandview-Woodland,8,5.0,6,3.0,172.0,2.0,49.27099,-123.06128,2016-06-19 23:28:06.815668
3860592,19920823,Entire home/apt,,Downtown Eastside,54,5.0,4,1.0,80.0,2.0,49.278192,-123.094273,2016-06-19 23:27:54.537356
1768817,9041076,Entire home/apt,,Riley Park,40,5.0,2,1.0,72.0,5.0,49.244196,-123.104761,2016-06-19 23:27:45.048900
670259,2818180,Private room,,Kensington-Cedar Cottage,25,5.0,2,1.0,48.0,1.0,49.261901,-123.072393,2016-06-19 23:27:35.959143
13320211,75330482,Entire home/apt,,Kensington-Cedar Cottage,0,,10,4.0,280.0,2.0,49.254697,-123.084849,2016-06-19 23:27:22.002153
7457105,34052743,Entire home/apt,,Kerrisdale,0,,4,1.0,61.0,7.0,49.231776,-123.161238,2016-06-19 23:27:19.429406
5616293,4292229,Entire home/apt,,Downtown Eastside,4,4.5,2,1.0,140.0,3.0,49.275732,-123.099227,2016-06-19 23:26:59.978548
8796568,33612893,Private room,,Mount Pleasant,0,,3,1.0,112.0,1.0,49.260417,-123.112841,2016-06-19 23:26:55.899183
7880935,39021349,Private room,,Riley Park,7,4.0,2,1.0,47.0,1.0,49.255829,-123.092975,2016-06-19 23:26:52.650986
8167858,20654206,Private room,,Kitsilano,0,,2,1.0,119.0,1.0,49.269977,-123.177939,2016-06-19 23:26:41.450676
6451248,26912591,Entire home/apt,,Grandview-Woodland,18,5.0,2,1.0,102.0,2.0,49.263932,-123.063843,2016-06-19 23:26:30.549777
4833166,24879836,Private room,,Downtown,0,,1,1.0,63.0,1.0,49.274044,-123.112672,2016-06-19 23:25:48.941393
